title,year,mileage,transmission,fuel,body_color,body_status,body_type,volume,engine,price
پژو، پارس,1398,61000.0,دنده ای,7.5,سفید,یک لکه رنگ,passenger_car,1.6,4.0,600000000
پژو، 405,1384,,دنده ای,9.0,نقره ای,دو لکه رنگ,passenger_car,1.8,4.0,253000000
کیا، اسپورتیج,2012,290000.0,اتوماتیک,9.6,سفید,چند لکه رنگ,crossover,2.4,4.0,1900000000
دنا، پلاس EF7,1402,5900.0,اتوماتیک,7.8,سفید,بدون رنگ,passenger_car,1.7,4.0,925000000
کیا، اپتیما,2016,62000.0,اتوماتیک,8.1,سفید,بدون رنگ,passenger_car,2.4,4.0,4000000000
هیوندای، آزرا (گرنجور),2011,203000.0,اتوماتیک,9.9,نوک مدادی,بدون رنگ,passenger_car,3.3,6.0,2350000000
میتسوبیشی، لنسر,2018,44000.0,اتوماتیک,6.6,آبی,بدون رنگ,passenger_car,1.8,4.0,2300000000
تویوتا، C-HR هیبرید,2018,90000.0,اتوماتیک,3.9,سفید,یک لکه رنگ,crossover,1.8,4.0,4100000000
چری، تیگو 7,1399,94000.0,اتوماتیک,6.7,سفید,بدون رنگ,crossover,1.5,4.0,1350000000
پژو، پارس,1401,60000.0,دنده ای,7.0,سفید,بدون رنگ,passenger_car,1.8,4.0,600000000
پراید، 131,1399,28000.0,دنده ای,6.4,سفید,بدون رنگ,passenger_car,1.3,4.0,350000000
ام وی ام، X22,1397,140000.0,اتوماتیک,6.1,مشکی,بدون رنگ,crossover,1.5,4.0,730000000
پژو، 207,1397,99000.0,دنده ای,6.6,سفید,بدون رنگ,hatchback,1.6,4.0,575000000
تیبا، هاچ بک,1400,3000.0,دنده ای,6.9,سفید,بدون رنگ,hatchback,1.5,4.0,380000000
پراید، 111,1393,126000.0,دنده ای,6.4,سفید,بدون رنگ,hatchback,1.3,4.0,235000000
لکسوس، RX,2011,180000.0,اتوماتیک,9.9,سفید,یک لکه رنگ,suv,3.5,6.0,5250000000
پژو، پارس,1400,92000.0,دنده ای,7.5,سفید,بدون رنگ,passenger_car,1.6,4.0,650000000
سمند، LX,1390,500000.0,دنده ای,7.5,سفید,یک لکه رنگ,passenger_car,1.7,4.0,265000000
ب ام و، X4,2015,80000.0,اتوماتیک,7.4,کربن بلک,بدون رنگ,crossover,2.0,4.0,8500000000
پژو، 207,1401,2000.0,دنده ای,6.6,مشکی,بدون رنگ,hatchback,1.6,4.0,615000000
فوتون، تونلند,1402,36000.0,دنده ای,9.0,سفید,بدون رنگ,pickup,2.8,4.0,2300000000
پژو، 207,1398,68000.0,اتوماتیک,7.1,سفید,بدون رنگ,hatchback,1.6,4.0,700000000
کوییک، دنده ای R,1400,18800.0,دنده ای,7.0,سفید,بدون رنگ,hatchback,1.5,4.0,375000000
هایما، 8S,1402,8900.0,اتوماتیک,7.0,مشکی,بدون رنگ,suv,1.6,4.0,1720000000
پژو، پارس,1402,33000.0,دنده ای,7.5,سفید,بدون رنگ,passenger_car,1.6,4.0,780000000
رنو، داستر,2017,170000.0,اتوماتیک,8.9,قهوه ای,بدون رنگ,suv,2.0,4.0,1490000000
چری، آریزو 6,1401,27000.0,اتوماتیک,6.4,مشکی,بدون رنگ,passenger_car,1.5,4.0,1410000000
تیبا، صندوق دار,1401,85000.0,دنده ای,6.9,سفید,بدون رنگ,passenger_car,1.5,4.0,340000000
شاهین، G اتومات,1402,13500.0,اتوماتیک,7.5,سفید,بدون رنگ,passenger_car,1.5,4.0,740000000
چری، تیگو 5,1397,147000.0,اتوماتیک,9.0,مشکی,بدون رنگ,crossover,2.0,4.0,980000000
پژو، 207 صندوقدار,1397,100000.0,اتوماتیک,7.3,سفید,بدون رنگ,passenger_car,1.6,4.0,685000000
تویوتا، کرولا,2015,75000.0,اتوماتیک,7.7,سفید,یک لکه رنگ,passenger_car,2.0,4.0,1950000000
پژو، 207,1402,2100.0,دنده ای,6.6,مشکی,بدون رنگ,hatchback,1.6,4.0,748000000
دانگ فنگ، H30 کراس,1396,110000.0,اتوماتیک,7.7,نوک مدادی,بدون رنگ,hatchback,1.6,4.0,630000000
رنو، داستر,2017,60000.0,اتوماتیک,8.2,مشکی,بدون رنگ,suv,2.0,4.0,1550000000
فیدلیتی، پرایم,1402,9000.0,اتوماتیک,8.1,مشکی,بدون رنگ,crossover,1.5,4.0,1795000000
ام وی ام، X22,1399,47000.0,اتوماتیک,6.1,سفید,بدون رنگ,crossover,1.5,4.0,820000000
برلیانس، کراس,1397,100000.0,اتوماتیک,6.5,مشکی,بدون رنگ,crossover,1.65,4.0,780000000
فردا، T5,1403,5000.0,اتوماتیک,7.4,سفید,بدون رنگ,crossover,1.5,4.0,1530000000
پژو، پارس,1381,500000.0,دنده ای,9.1,نوک مدادی,کامل رنگ,passenger_car,1.8,4.0,210000000
رنو، مگان (مونتاژ),1392,148000.0,اتوماتیک,7.8,سفید,دو لکه رنگ,passenger_car,2.0,4.0,850000000
کیا، اپتیما,2017,33400.0,اتوماتیک,8.1,خاکستری,بدون رنگ,passenger_car,2.4,4.0,4000000000
برلیانس، H330,1395,120000.0,اتوماتیک,6.7,سفید,بدون رنگ,passenger_car,1.5,4.0,650000000
هیوندای، سوناتا,2015,160000.0,اتوماتیک,8.0,سفید,بدون رنگ,passenger_car,2.4,4.0,3320000000
کیا، سورنتو,2008,199000.0,اتوماتیک,11.5,مشکی,بدون رنگ,crossover,3.3,6.0,1530000000
رنو، ساندرو استپ وی,1398,101000.0,اتوماتیک,8.0,سفید,بدون رنگ,hatchback,1.6,4.0,1065000000
رنو، مگان (مونتاژ),1391,100000.0,اتوماتیک,7.8,نقره ای,بدون رنگ,passenger_car,2.0,4.0,1200000000
رنو، مگان (مونتاژ),1391,78000.0,اتوماتیک,7.8,سفید,بدون رنگ,passenger_car,2.0,4.0,1120000000
هیوندای، النترا,2017,135000.0,اتوماتیک,7.5,سفید,بدون رنگ,passenger_car,2.0,4.0,2550000000
برلیانس، H330,1397,88000.0,اتوماتیک,6.5,سفید,یک لکه رنگ,passenger_car,1.65,4.0,730000000
ریسپکت، پرایم,1402,12800.0,اتوماتیک,7.5,سفید,بدون رنگ,passenger_car,1.5,4.0,1200000000
پژو، 206,1390,210000.0,دنده ای,6.4,سفید,کاپوت تعویض,hatchback,1.4,4.0,285000000
پژو، پارس,1397,100000.0,اتوماتیک,8.2,سفید,بدون رنگ,passenger_car,1.6,4.0,630000000
پراید، 111,1390,251000.0,دنده ای,6.4,نوک مدادی,دور رنگ,hatchback,1.3,4.0,190000000
پژو، 206,1382,380000.0,دنده ای,6.4,نقره ای,دور رنگ,hatchback,1.4,4.0,210000000
سمند، LX,1395,60000.0,دنده ای,7.5,سفید,بدون رنگ,passenger_car,1.7,4.0,495000000
جک، جی 5,1393,169000.0,اتوماتیک,7.6,سفید,بدون رنگ,passenger_car,1.8,4.0,580000000
دانگ فنگ، H30 کراس,1398,52000.0,اتوماتیک,7.7,سفید,بدون رنگ,hatchback,1.6,4.0,690000000
رنو، تندر 90,1386,330000.0,دنده ای,6.9,نقره ای,بدون رنگ,passenger_car,1.6,4.0,340000000
پژو، 206,1394,155000.0,دنده ای,6.4,سفید,بدون رنگ,hatchback,1.6,4.0,420000000
ام وی ام، X22,1396,74000.0,اتوماتیک,6.1,مشکی,یک لکه رنگ,crossover,1.5,4.0,672000000
هیوندای، النترا,2015,68000.0,اتوماتیک,7.1,سفید,بدون رنگ,passenger_car,1.8,4.0,1990000000
تویوتا، کمری,2015,38000.0,اتوماتیک,7.8,مشکی,بدون رنگ,passenger_car,2.5,4.0,4980000000
پژو، 207,1401,44000.0,دنده ای,6.6,مشکی,گلگیر تعویض,hatchback,1.6,4.0,690000000
پژو، پارس,1401,,دنده ای,7.5,سفید,بدون رنگ,passenger_car,1.6,4.0,800000000
پژو، 206,1397,93000.0,دنده ای,6.4,سفید,بدون رنگ,hatchback,1.4,4.0,428000000
سمند، LX,1393,250000.0,دنده ای,7.5,سفید,بدون رنگ,passenger_car,1.7,4.0,360000000
نیسان، پیکاپ دو کابین,1383,350000.0,دنده ای,13.0,یشمی,چند لکه رنگ,pickup,2.4,4.0,900000000
برلیانس، H330,1397,70000.0,دنده ای,6.3,سفید,بدون رنگ,passenger_car,1.65,4.0,670000000
هیوندای، سانتافه,2015,190000.0,اتوماتیک,9.4,مشکی,بدون رنگ,crossover,2.4,4.0,3450000000
دانگ فنگ، H30 کراس,1396,70000.0,اتوماتیک,7.7,نقره ای,بدون رنگ,hatchback,1.6,4.0,630000000
تویوتا، لندکروز چهار در,2009,58000.0,اتوماتیک,13.4,سفید,بدون رنگ,suv,4.0,6.0,13000000000
هیوندای، سوناتا,2010,129000.0,اتوماتیک,8.7,مشکی,یک لکه رنگ,passenger_car,2.4,4.0,1430000000
چری، آریزو 5,1397,69000.0,اتوماتیک,6.0,سفید,بدون رنگ,passenger_car,1.5,4.0,810000000
پژو، 206,1388,200000.0,دنده ای,6.4,سفید,دو لکه رنگ,hatchback,1.4,4.0,295000000
پژو، پارس,1401,21000.0,دنده ای,9.1,سفید,بدون رنگ,passenger_car,1.8,4.0,570000000
شاهین، G اتومات,1403,10000.0,اتوماتیک,7.5,سفید,بدون رنگ,passenger_car,1.5,4.0,800000000
رنو، تندر 90,1396,30000.0,دنده ای,6.9,سفید,بدون رنگ,passenger_car,1.6,4.0,700000000
ام وی ام، X22,1397,77000.0,دنده ای,5.9,سفید,بدون رنگ,crossover,1.5,4.0,630000000
کوییک، دنده ای S,1402,9360.0,دنده ای,7.1,سفید,بدون رنگ,hatchback,1.5,4.0,395000000
فولکس، پاسات,2018,55000.0,اتوماتیک,5.8,سفید,بدون رنگ,passenger_car,1.8,4.0,4740000000
چری، آریزو 6,1400,109000.0,اتوماتیک,6.4,مشکی,بدون رنگ,passenger_car,1.5,4.0,1150000000
پژو، 405,1393,90000.0,دنده ای,9.0,مشکی,یک لکه رنگ,passenger_car,1.8,4.0,315000000
کیا، سراتو (مونتاژ),1396,79000.0,اتوماتیک,7.9,سفید,یک لکه رنگ,passenger_car,2.0,4.0,1600000000
لیفان، X50,1397,95000.0,اتوماتیک,6.5,سفید,بدون رنگ,crossover,1.5,4.0,620000000
پژو، 207,1397,59000.0,اتوماتیک,7.1,مشکی,بدون رنگ,hatchback,1.6,4.0,690000000
کیا، سراتو (مونتاژ),1396,9000.0,اتوماتیک,7.9,سفید,بدون رنگ,passenger_car,2.0,4.0,2000000000
پژو، 206,1393,198000.0,دنده ای,6.4,مشکی,بدون رنگ,hatchback,1.6,4.0,410000000
پژو، 206,1394,105000.0,دنده ای,6.4,سفید,یک لکه رنگ,hatchback,1.6,4.0,385000000
پژو، 207,1402,2000.0,دنده ای,6.6,سفید,بدون رنگ,hatchback,1.6,4.0,630000000
پژو، 207,1401,52000.0,دنده ای,6.6,مشکی,بدون رنگ,hatchback,1.6,4.0,665000000
رنو، مگان (مونتاژ),1388,265000.0,دنده ای,7.0,نقره ای,گلگیر رنگ,passenger_car,1.6,4.0,540000000
رنو، تندر 90,1395,116000.0,دنده ای,6.9,سفید,گلگیر تعویض,passenger_car,1.6,4.0,530000000
پژو، پارس,1400,42000.0,دنده ای,7.5,سفید,بدون رنگ,passenger_car,1.6,4.0,660000000
لیفان، 620,1391,200000.0,دنده ای,6.8,مشکی,کاپوت رنگ,passenger_car,1.8,4.0,330000000
پژو، 206,1384,248000.0,دنده ای,6.4,مشکی,کاپوت تعویض,hatchback,1.4,4.0,225000000
پژو، 206,1381,425000.0,دنده ای,6.4,سفید,چند لکه رنگ,hatchback,1.4,4.0,210000000
لیفان، X60,1393,210000.0,دنده ای,8.2,سفید,بدون رنگ,crossover,1.8,4.0,435000000
پژو، 207,1401,9000.0,اتوماتیک,7.4,مشکی,بدون رنگ,hatchback,1.6,4.0,790000000
پژو، پارس,1390,328000.0,دنده ای,9.5,سفید,بدون رنگ,passenger_car,1.8,4.0,360000000
پژو، 206,1399,62000.0,دنده ای,6.4,گیلاسی,یک لکه رنگ,hatchback,1.4,4.0,480000000
سمند، LX,1389,220000.0,دنده ای,8.3,سفید,بدون رنگ,passenger_car,1.8,4.0,320000000
رنو، تندر 90,1390,160000.0,دنده ای,6.9,سفید,صافکاری بدون رنگ,passenger_car,1.6,4.0,420000000
رانا، پلاس,1403,10000.0,دنده ای,6.9,سفید,بدون رنگ,passenger_car,1.6,4.0,590000000
جک، جی 4,1402,4900.0,اتوماتیک,6.2,سفید,بدون رنگ,passenger_car,1.5,4.0,890000000
برلیانس، H320,1396,36000.0,دنده ای,6.4,سفید,بدون رنگ,hatchback,1.5,4.0,630000000
لیفان، 820,1395,117000.0,اتوماتیک,8.7,سفید,بدون رنگ,passenger_car,2.4,4.0,880000000
ام وی ام، X33,1391,200000.0,دنده ای,6.9,نقره ای,دو لکه رنگ,crossover,2.0,4.0,495000000
پژو، 405,1396,67000.0,دنده ای,9.0,نقره ای,بدون رنگ,passenger_car,1.8,4.0,400000000
چانگان، CS 35 (مونتاژ),1397,8000.0,اتوماتیک,7.2,سفید,یک درب رنگ,crossover,1.6,4.0,990000000
پژو، 206,1383,465000.0,دنده ای,6.4,آلبالویی,دور رنگ,hatchback,1.4,4.0,180000000
پژو، 2008,1398,54000.0,اتوماتیک,6.7,سفید,بدون رنگ,crossover,1.6,4.0,1950000000
زوتی، آریو,1397,87000.0,اتوماتیک,7.2,سفید,بدون رنگ,passenger_car,1.6,4.0,680000000
پژو، 405,1388,60000.0,دنده ای,9.0,نقره ای,بدون رنگ,passenger_car,1.8,4.0,405000000
فیدلیتی، پرایم,1400,17000.0,اتوماتیک,8.1,مشکی,بدون رنگ,crossover,1.5,4.0,1550000000
پراید، 131,1396,85000.0,دنده ای,6.4,سفید,صافکاری بدون رنگ,passenger_car,1.3,4.0,255000000
دنا، پلاس EF7,1402,7000.0,اتوماتیک,8.1,مشکی,بدون رنگ,passenger_car,1.7,4.0,850000000
کوییک، دنده ای,1401,8000.0,دنده ای,7.0,سفید,بدون رنگ,hatchback,1.5,4.0,373000000
سیتروئن، زانتیا,1387,35000.0,دنده ای,7.0,سفید,بدون رنگ,passenger_car,2.0,4.0,980000000
رنو، کولیوس,2017,110000.0,اتوماتیک,8.3,سفید,دو لکه رنگ,crossover,2.5,4.0,3760000000
دنا، معمولی,1397,123000.0,دنده ای,7.7,سفید,بدون رنگ,passenger_car,1.7,4.0,550000000
رنو، تندر 90,1391,193000.0,دنده ای,6.9,سفید,دو لکه رنگ,passenger_car,1.6,4.0,500000000
رانا، LX,1392,293000.0,دنده ای,6.9,سفید,چند لکه رنگ,passenger_car,1.6,4.0,315000000
جک، S5,1398,99000.0,اتوماتیک,7.7,مشکی,بدون رنگ,crossover,2.0,4.0,1250000000
هیوندای، آزرا (گرنجور),2008,300000.0,اتوماتیک,10.0,مشکی,یک لکه رنگ,passenger_car,3.3,6.0,1600000000
هیوندای، النترا,2018,31000.0,اتوماتیک,7.5,سفید,کاپوت تعویض,passenger_car,2.0,4.0,2820000000
رانا، LX,1398,37000.0,دنده ای,6.9,خاکستری,بدون رنگ,passenger_car,1.6,4.0,485000000
فونیکس، تیگو 7 پرو,1403,4000.0,اتوماتیک,8.4,مشکی,بدون رنگ,suv,1.5,4.0,1940000000
پژو، 206,1396,88000.0,دنده ای,6.4,خاکستری,کاپوت رنگ,hatchback,1.6,4.0,425000000
کیا، ریو (مونتاژ),1387,93000.0,دنده ای,7.0,نقره ای,بدون رنگ,passenger_car,1.5,4.0,490000000
کارا، تک کابین,1401,47000.0,دنده ای,8.8,سفید,بدون رنگ,pickup,2.0,4.0,628000000
هیوندای، i20 (مونتاژ),1396,55000.0,اتوماتیک,6.7,قهوه ای,بدون رنگ,hatchback,1.4,4.0,1630000000
بنز، کلاس C,2012,185000.0,اتوماتیک,6.9,قهوه ای,بدون رنگ,passenger_car,1.8,4.0,4700000000
رنو، پارس تندر,1397,22000.0,دنده ای,6.8,سفید,بدون رنگ,passenger_car,1.6,4.0,835000000
جک، جی 4,1398,60000.0,اتوماتیک,6.2,سفید,گلگیر رنگ,passenger_car,1.5,4.0,610000000
پژو، 206,1384,315000.0,دنده ای,6.4,نقره ای,دور رنگ,hatchback,1.4,4.0,220000000
پژو، پارس,1400,14000.0,دنده ای,7.5,سفید,گلگیر تعویض,passenger_car,1.6,4.0,610000000
پژو، 206,1397,132000.0,دنده ای,6.4,سفید,بدون رنگ,hatchback,1.4,4.0,450000000
دنا، پلاس EF7,1402,19000.0,دنده ای,7.9,مشکی,بدون رنگ,passenger_car,1.7,4.0,700000000
جک، S3,1397,44000.0,اتوماتیک,7.6,مشکی,بدون رنگ,crossover,1.6,4.0,850000000
فولکس، گلف,2018,68000.0,اتوماتیک,6.5,سفید,بدون رنگ,hatchback,2.0,4.0,5350000000
پراید، 131,1395,150000.0,دنده ای,6.4,سفید,یک لکه رنگ,passenger_car,1.3,4.0,250000000
پژو، پارس,1394,320000.0,دنده ای,8.6,خاکستری,چند لکه رنگ,passenger_car,1.9,4.0,380000000
لکسوس، RX,2011,293000.0,اتوماتیک,9.9,مشکی,دو لکه رنگ,suv,3.5,6.0,4600000000
نیسان، پاترول دو در,1378,230000.0,دنده ای,14.0,مشکی,دو لکه رنگ,suv,2.4,4.0,580000000
تارا، اتوماتیک V2,1401,53000.0,اتوماتیک,7.3,خاکستری,بدون رنگ,passenger_car,1.6,4.0,730000000
پراید، 111,1393,200000.0,دنده ای,6.4,سفید,یک لکه رنگ,hatchback,1.3,4.0,240000000
ساینا، EX دنده ای,1400,23000.0,دنده ای,7.0,سفید,بدون رنگ,passenger_car,1.5,4.0,367000000
سمند، LX,1393,118000.0,دنده ای,7.5,سفید,بدون رنگ,passenger_car,1.7,4.0,390000000
سمند، LX,1393,175000.0,دنده ای,7.5,آبی,بدون رنگ,passenger_car,1.7,4.0,330000000
تیبا، هاچ بک,1397,116000.0,دنده ای,6.9,سفید,یک لکه رنگ,hatchback,1.5,4.0,305000000
پژو، 207,1396,130000.0,دنده ای,6.6,مشکی,بدون رنگ,hatchback,1.6,4.0,500000000
تیبا، هاچ بک,1394,70000.0,دنده ای,6.9,مشکی,بدون رنگ,hatchback,1.5,4.0,270000000
پژو، 206,1391,162000.0,دنده ای,6.4,مشکی,صافکاری بدون رنگ,hatchback,1.4,4.0,360000000
رنو، تندر 90,1386,360000.0,دنده ای,6.9,نقره ای,چند لکه رنگ,passenger_car,1.6,4.0,298000000
میتسوبیشی، لنسر,2018,10000.0,اتوماتیک,6.6,سفید صدفی,بدون رنگ,passenger_car,1.8,4.0,2200000000
هیوندای، آزرا (گرنجور),2013,190000.0,اتوماتیک,9.6,سفید صدفی,بدون رنگ,passenger_car,3.0,6.0,3400000000
رانا، LX,1393,312000.0,دنده ای,6.9,سفید,دور رنگ,passenger_car,1.6,4.0,335000000
آلفارومئو، جولیتا,2012,90000.0,اتوماتیک,5.2,سرمه ای,بدون رنگ,hatchback,1.4,4.0,1480000000
پژو، 206,1399,37000.0,دنده ای,6.4,سفید,بدون رنگ,hatchback,1.4,4.0,500000000
کوییک، دنده ای R,1400,37000.0,دنده ای,7.0,سفید,دو لکه رنگ,hatchback,1.5,4.0,330000000
چری، تیگو 7,1402,40000.0,اتوماتیک,6.7,سفید,بدون رنگ,crossover,1.5,4.0,1700000000
هیوندای، سوناتا,2015,169000.0,اتوماتیک,8.0,سفید صدفی,بدون رنگ,passenger_car,2.4,4.0,2950000000
رنو، تالیسمان,2017,79000.0,اتوماتیک,6.2,مشکی,گلگیر رنگ,passenger_car,1.6,4.0,3290000000
پژو، 405,1383,460000.0,دنده ای,9.0,عنابی,کامل رنگ,passenger_car,1.8,4.0,150000000
ب ام و، X1,2017,90000.0,اتوماتیک,6.6,سفید,بدون رنگ,crossover,2.0,4.0,5250000000
