title,year,mileage,transmission,fuel,body_color,inside_color,body_status,description,body_type,volume,engine,acceleration,price
16,1402,15000,0,7.2,24,16,1,2957,1,1.0,3.0,11.6,
22,2015,120000,0,7.3,30,19,1,2038,1,2.0,4.0,6.5,
184,1401,21500,1,7.0,8,18,1,2555,3,1.8,4.0,12.0,
94,1400,22000,1,7.3,17,18,1,2633,3,1.7,4.0,12.0,
184,1395,152000,1,9.1,17,24,1,2578,3,1.8,4.0,11.0,
91,1394,45000,1,7.5,17,4,1,2560,3,1.7,4.0,12.0,
22,2016,62000,0,7.3,17,19,1,448,1,2.0,4.0,6.5,
81,1398,71000,1,6.8,17,3,1,108,3,1.6,4.0,10.2,
145,1396,58000,0,8.0,17,14,6,714,1,1.5,4.0,9.0,
209,1402,17000,1,7.2,24,18,1,2249,4,2.0,4.0,11.6,
50,2007,202000,1,8.2,17,24,13,2801,3,2.4,4.0,10.5,
205,1402,3300,1,7.0,17,18,1,3066,2,1.5,4.0,13.0,
178,1400,30000,1,6.6,24,3,1,1265,2,1.6,4.0,11.6,
89,1400,80000,1,7.0,17,18,1,710,3,1.5,4.0,12.8,
178,1401,30000,1,6.6,17,18,1,2476,2,1.6,4.0,11.6,
178,1402,7000,1,6.6,17,18,1,2700,2,1.6,4.0,11.6,
119,2009,185000,0,9.9,18,24,14,1791,5,3.5,6.0,7.6,
19,1402,2100,1,7.2,17,23,1,2388,1,1.6,4.0,11.6,
176,1388,239000,1,6.4,17,18,4,2497,2,1.4,4.0,14.1,
176,1398,38000,1,6.4,17,18,1,1591,2,1.4,4.0,14.1,
155,2010,258000,0,10.9,6,18,2,151,1,2.7,6.0,10.5,
79,1390,180000,0,7.8,17,3,1,2033,3,2.0,4.0,9.4,
75,1395,123000,1,6.9,17,18,1,2476,3,1.6,4.0,10.2,
176,1397,35000,1,6.4,17,3,1,2476,2,1.4,4.0,14.1,
178,1402,6000,1,6.6,17,18,1,1847,2,1.6,4.0,11.6,
180,1395,270000,1,7.2,11,24,13,381,3,1.6,4.0,11.6,
161,2011,170000,0,11.5,17,24,1,2476,5,3.8,6.0,8.5,
64,1402,8000,0,7.8,24,18,1,1420,3,1.7,4.0,10.0,
176,1383,270000,1,6.4,8,8,5,2756,2,1.4,4.0,14.1,
148,1396,64000,0,6.7,24,15,1,485,2,1.4,4.0,13.2,
211,2014,135000,0,9.6,17,18,12,1562,1,2.4,4.0,10.4,
69,1402,8000,0,8.3,24,18,1,1115,1,2.0,4.0,10.5,
85,1395,100000,1,11.1,17,18,1,348,4,2.4,4.0,14.7,
193,1397,105000,0,9.0,24,18,1,629,1,2.0,4.0,12.8,
91,1387,260000,1,8.3,17,24,4,1656,3,1.8,4.0,13.1,
216,1397,45000,0,7.9,17,18,1,1575,3,2.0,4.0,10.5,
203,1401,15000,0,7.0,17,18,1,2476,2,1.5,4.0,13.6,
169,1399,47000,1,6.6,17,3,1,2484,4,1.3,4.0,13.4,
91,1398,95000,1,7.5,17,1,1,2476,3,1.7,4.0,12.0,
178,1400,41000,1,6.6,8,3,1,1356,2,1.6,4.0,11.6,
162,1389,217000,0,8.0,17,12,14,3079,3,1.6,4.0,12.1,
211,2014,160000,0,9.6,24,18,1,588,1,2.4,4.0,10.4,
76,2015,200000,0,7.2,24,18,1,2817,5,1.6,4.0,11.6,
155,2014,112000,0,9.6,17,16,1,859,1,2.4,4.0,10.4,
170,1388,339000,1,7.2,17,18,4,932,3,1.6,4.0,11.6,
133,2018,60000,0,6.6,8,18,1,1482,3,1.8,4.0,11.5,
20,1402,12000,0,7.2,24,18,1,713,5,1.5,4.0,11.6,
184,1398,62000,0,8.2,17,24,1,2476,3,1.6,4.0,15.0,
56,1397,106000,0,7.7,24,18,1,2465,1,2.0,4.0,11.7,
176,1393,160000,1,6.4,8,18,14,1535,2,1.6,4.0,11.6,
111,1402,4000,0,8.4,17,18,1,3072,5,1.5,4.0,11.6,
91,1391,353000,1,8.3,8,24,7,1587,3,1.8,4.0,13.1,
89,1398,50000,1,7.0,17,18,6,1404,3,1.5,4.0,12.8,
77,1395,120000,1,6.7,17,18,11,1777,2,1.6,4.0,10.5,
188,1396,110000,0,7.2,17,18,7,3044,1,1.6,4.0,15.0,
165,1398,62000,1,6.4,17,3,1,789,2,1.3,4.0,13.4,
47,2012,200000,0,12.4,17,16,14,2126,5,2.7,4.0,13.5,
100,1400,25000,1,7.2,17,18,1,2376,3,1.5,4.0,13.2,
38,1402,14000,1,7.1,24,18,1,2893,3,1.6,4.0,12.5,
12,1391,197000,1,6.3,17,1,1,144,2,1.5,4.0,11.8,
176,1399,78000,1,6.4,24,18,4,1337,2,1.4,4.0,14.1,
100,1402,7500,1,7.2,17,18,1,51,3,1.5,4.0,13.2,
138,2017,60000,0,6.0,24,18,1,1235,1,1.6,4.0,11.5,
40,2017,132000,0,6.3,7,18,1,2476,1,1.2,4.0,11.4,
18,1397,48000,0,8.5,17,18,1,491,1,2.0,4.0,13.4,
140,1388,152000,0,10.7,17,12,7,1212,3,3.0,6.0,9.6,
178,1396,84000,0,7.1,17,3,7,2476,2,1.6,4.0,12.6,
209,1402,18000,1,7.2,24,18,1,1444,4,2.0,4.0,11.6,
64,1400,35000,1,7.9,8,24,1,1257,3,1.7,4.0,13.5,
177,1393,173000,1,6.6,24,18,1,2227,3,1.6,4.0,11.4,
158,2017,9000,0,8.5,17,18,1,2476,1,2.4,4.0,11.6,
205,1400,72000,1,7.0,17,18,1,538,2,1.5,4.0,13.0,
99,1402,8000,0,7.5,17,3,1,2476,3,1.5,4.0,11.6,
212,2013,60000,0,8.1,17,24,1,1220,3,2.4,4.0,10.0,
176,1390,260000,1,6.4,1,18,4,541,2,1.6,4.0,11.6,
176,1393,85000,1,6.4,29,3,9,3054,2,1.6,4.0,11.6,
145,1398,95000,0,8.0,24,18,1,405,1,1.5,4.0,9.0,
56,1396,150000,1,7.7,17,18,1,1475,1,2.0,4.0,10.8,
93,1384,70000,1,7.2,6,24,14,482,3,1.6,4.0,11.6,
140,1387,100000,0,10.7,16,24,1,1030,3,3.0,6.0,9.6,
180,1381,148000,1,9.0,33,18,11,2870,3,1.8,4.0,11.0,
54,1396,100000,1,6.9,1,3,14,2976,2,1.5,4.0,13.0,
176,1399,60000,1,6.4,17,18,6,180,2,1.4,4.0,14.1,
158,2017,29500,0,8.5,24,18,1,2525,1,2.4,4.0,11.6,
63,1397,180000,1,7.7,17,15,9,2322,3,1.7,4.0,13.5,
55,1400,85000,0,7.6,17,18,1,775,1,1.6,4.0,10.8,
115,1402,4700,0,7.2,24,18,1,1331,5,1.5,4.0,9.5,
106,2018,40000,0,5.8,24,18,1,2804,3,1.8,4.0,7.9,
166,1390,360000,1,6.7,17,18,1,2476,3,1.3,4.0,13.8,
16,1401,14800,0,7.2,17,15,1,1194,1,1.0,3.0,11.6,
124,1390,60000,0,6.5,17,18,4,832,2,1.5,4.0,14.0,
188,1398,55000,0,7.2,24,18,1,1008,1,1.6,4.0,15.0,
75,1396,145000,1,6.9,17,12,1,2180,3,1.6,4.0,10.2,
58,1396,97000,0,7.6,24,18,6,1386,3,1.8,4.0,10.5,
112,1402,10000,0,7.0,24,15,1,1330,1,1.6,4.0,8.9,
91,1395,169481,1,8.3,17,15,6,2598,3,1.8,4.0,13.1,
74,2018,30000,0,6.2,6,18,1,804,3,1.6,4.0,7.7,
61,2014,160000,0,10.5,17,3,6,1932,1,2.4,4.0,12.0,
184,1400,29000,1,9.1,17,3,1,2476,3,1.8,4.0,11.0,
184,1396,158000,1,9.1,8,24,1,153,3,1.8,4.0,11.0,
58,1394,133180,1,6.6,17,24,4,1745,3,1.5,4.0,10.0,
176,1396,127000,1,6.4,17,3,1,93,2,1.4,4.0,14.1,
178,1400,20000,1,6.6,17,18,1,3069,2,1.6,4.0,11.6,
105,2018,100000,0,7.7,17,18,1,1990,1,2.0,4.0,7.7,
18,1397,160000,0,8.5,17,18,1,2149,1,2.0,4.0,13.4,
81,1397,140000,1,6.8,17,18,1,2476,3,1.6,4.0,10.2,
184,1401,48000,1,7.5,17,18,6,2476,3,1.6,4.0,13.2,
15,1397,70000,1,5.9,17,20,1,77,1,1.5,4.0,12.0,
146,1397,110000,0,9.7,24,16,1,2476,1,1.8,4.0,10.5,
184,1387,196000,1,9.1,17,18,1,1643,3,1.8,4.0,11.0,
160,2017,16000,0,4.7,24,8,1,2972,3,2.0,4.0,9.3,
127,1383,320000,1,7.5,24,12,8,732,3,1.6,4.0,11.0,
216,1397,97000,0,7.9,17,18,1,1256,3,2.0,4.0,10.5,
54,1395,98000,1,6.9,24,3,1,1625,2,1.5,4.0,13.0,
91,1395,340000,1,7.5,11,15,6,3125,3,1.7,4.0,12.0,
190,1398,80000,0,6.9,24,18,14,467,3,1.5,4.0,9.8,
177,1386,400000,1,6.6,8,18,13,2757,3,1.6,4.0,11.4,
64,1401,20000,0,7.8,17,18,1,2173,3,1.7,4.0,10.0,
56,1395,89000,0,7.7,17,18,1,2556,1,2.0,4.0,11.7,
175,1398,75000,0,6.7,17,18,1,1231,1,1.6,4.0,8.2,
77,1395,138000,0,8.3,17,3,1,2416,2,1.6,4.0,11.5,
177,1397,80000,1,6.6,17,18,1,1122,3,1.6,4.0,11.4,
33,2013,90000,0,7.0,24,16,1,163,3,3.5,6.0,7.1,
211,2017,35000,0,8.5,17,12,1,2690,1,2.4,4.0,9.8,
178,1401,3500,1,6.6,17,9,1,2476,2,1.6,4.0,11.6,
178,1402,4500,0,7.2,24,18,1,2248,2,1.6,4.0,11.6,
166,1398,6000,1,6.4,17,3,1,2176,3,1.3,4.0,13.4,
62,1397,98000,0,7.7,21,3,14,2476,2,1.6,4.0,12.5,
176,1390,223000,0,7.1,24,18,7,1174,2,1.6,4.0,13.4,
24,2014,59000,0,6.5,24,19,1,1100,3,2.0,4.0,6.2,
88,2018,104000,0,7.2,17,18,1,2476,1,1.6,4.0,12.5,
171,1388,76670,1,7.2,24,3,1,2476,2,1.6,4.0,11.6,
99,1403,4300,0,7.5,17,22,1,2035,3,1.5,4.0,11.6,
159,2015,150000,0,8.0,24,18,1,2064,3,2.4,4.0,9.5,
64,1401,48000,0,7.8,17,18,13,1166,3,1.7,4.0,10.0,
55,1397,120000,0,7.6,17,18,6,1885,1,1.6,4.0,10.8,
26,1397,92000,1,6.4,17,18,14,2425,3,1.5,4.0,11.6,
109,1402,3900,0,7.0,24,18,1,1874,1,1.6,4.0,8.0,
64,1401,19000,1,7.8,24,18,1,1489,3,1.7,4.0,10.0,
155,2012,200000,0,9.6,8,18,1,233,1,2.4,4.0,10.4,
90,1402,32000,1,6.9,17,18,1,1548,3,1.5,4.0,12.8,
15,1399,60000,0,6.1,29,15,1,187,1,1.5,4.0,12.7,
176,1397,49000,1,6.4,29,18,1,2378,2,1.4,4.0,14.1,
126,1396,58000,0,7.6,15,18,1,2470,3,2.0,4.0,9.2,
158,2016,150000,0,8.5,24,18,1,2476,1,2.4,4.0,11.6,
78,1396,14000,1,6.7,17,3,1,2992,2,1.6,4.0,10.5,
28,1396,118000,0,6.7,17,18,1,208,3,1.5,4.0,14.0,
91,1385,207000,1,8.3,24,3,14,2561,3,1.8,4.0,13.1,
114,1402,6000,0,8.1,24,18,1,2374,1,1.5,4.0,11.9,
216,1396,95000,0,7.9,17,18,4,967,3,2.0,4.0,10.5,
64,1397,56000,1,7.9,17,15,1,1812,3,1.7,4.0,13.5,
64,1401,70000,0,7.8,24,18,1,398,3,1.7,4.0,10.0,
170,1383,300000,1,7.2,24,3,5,240,3,1.6,4.0,11.6,
178,1403,4000,0,7.4,8,18,1,2335,2,1.6,4.0,12.6,
144,1402,14000,0,7.0,24,18,1,2588,5,1.6,4.0,7.8,
215,2014,150000,0,7.4,17,18,1,1268,3,2.0,4.0,10.5,
165,1393,98000,0,6.4,0,12,9,150,2,1.3,4.0,13.4,
126,1389,175000,0,7.6,17,18,4,1114,3,2.0,4.0,9.2,
193,1398,90000,0,9.0,17,18,1,2215,1,2.0,4.0,12.8,
30,1396,86000,0,6.7,17,18,1,2217,3,1.6,4.0,12.6,
90,1402,14000,0,7.8,17,3,1,523,3,1.5,4.0,13.4,
89,1396,145000,1,7.0,17,3,7,1232,3,1.5,4.0,12.8,
126,1395,140000,0,7.6,24,18,1,2476,3,2.0,4.0,9.2,
176,1395,97000,1,6.4,24,18,14,2476,2,1.6,4.0,11.6,
166,1390,400000,1,6.7,17,18,1,1066,3,1.3,4.0,13.8,
176,1396,161000,1,6.4,17,18,1,308,2,1.6,4.0,11.6,
180,1399,70000,1,7.5,17,24,14,2476,3,1.6,4.0,13.2,
176,1399,64000,1,6.4,8,18,1,2352,2,1.4,4.0,14.1,
184,1400,65000,1,7.5,17,18,1,3035,3,1.6,4.0,13.2,
113,1402,4300,0,7.9,24,15,1,399,5,2.0,4.0,8.1,
216,1397,65000,0,7.9,17,18,1,2864,3,2.0,4.0,10.5,
126,1389,211000,0,7.6,29,18,1,1995,3,2.0,4.0,9.2,
125,1387,150000,0,8.2,17,18,7,1948,3,2.0,4.0,10.8,
204,1402,12000,1,7.0,17,18,1,3034,2,1.5,4.0,13.0,
176,1401,36000,1,6.4,17,18,1,543,2,1.4,4.0,14.1,
38,1402,14000,1,7.1,28,18,1,1184,3,1.6,4.0,12.5,
176,1397,140000,1,6.4,17,18,1,1370,2,1.6,4.0,11.6,
195,1400,65000,1,8.8,17,18,1,2184,4,2.0,4.0,14.0,
158,2014,220000,0,7.2,17,24,7,993,1,1.6,4.0,11.6,
94,1402,500,1,7.5,17,23,1,3033,3,1.7,4.0,12.8,
193,1400,34000,0,9.0,17,20,1,2476,1,2.0,4.0,12.8,
101,1403,1200,0,7.3,24,18,1,2816,1,1.6,4.0,15.5,
205,1400,45000,1,7.0,24,18,1,2270,2,1.5,4.0,13.0,
104,1402,22000,0,7.2,17,18,1,165,4,2.0,4.0,11.6,
186,1392,225000,1,9.0,17,18,1,2476,4,1.7,4.0,12.7,
158,2012,8000,0,10.3,24,18,1,346,1,3.5,6.0,8.0,
184,1397,150000,1,7.5,17,18,1,249,3,1.6,4.0,13.2,
178,1397,34000,0,7.1,17,18,1,2702,2,1.6,4.0,12.6,
180,1388,185000,1,9.0,28,18,1,935,3,1.8,4.0,11.0,
204,1400,110000,1,7.0,17,18,6,1763,2,1.5,4.0,13.0,
56,1397,80000,0,7.7,28,18,1,1788,1,2.0,4.0,11.7,
184,1393,274000,1,7.0,17,18,14,2744,3,1.8,4.0,12.0,
73,1400,65000,1,6.8,17,18,1,99,3,1.6,4.0,12.0,
159,2014,189000,0,8.1,17,18,1,567,3,2.4,4.0,10.0,
218,2009,240000,0,11.5,24,18,1,367,1,3.3,6.0,9.2,
184,1401,60000,1,7.5,17,24,1,134,3,1.6,4.0,13.2,
190,1401,79000,0,6.9,24,18,1,1804,3,1.5,4.0,10.1,
176,1384,200000,1,6.4,6,18,8,2750,2,1.6,4.0,11.6,
177,1388,53000,1,6.4,28,3,1,679,3,1.4,4.0,14.1,
79,1390,250000,0,7.8,24,24,7,1557,3,2.0,4.0,9.4,
178,1402,12700,1,6.6,17,18,1,1805,2,1.6,4.0,11.6,
75,1388,401000,1,6.9,12,3,5,500,3,1.6,4.0,10.2,
156,2011,180000,0,10.0,17,15,1,3130,3,3.8,6.0,6.5,
122,1395,118000,0,6.5,17,18,1,1857,1,1.5,4.0,12.0,
155,2014,134000,0,9.6,24,18,14,3098,1,2.4,4.0,10.4,
184,1401,30000,1,7.0,17,18,1,1645,3,1.8,4.0,12.0,
36,1402,5400,0,7.3,7,18,1,875,3,1.6,4.0,13.0,
176,1401,29000,1,6.4,17,18,1,2426,2,1.4,4.0,14.1,
176,1396,109000,1,6.4,17,18,1,2687,2,1.4,4.0,14.1,
170,1384,285000,1,7.2,28,12,12,2002,3,1.6,4.0,11.6,
214,1389,196000,1,7.0,19,3,2,1577,3,1.5,4.0,11.3,
62,1397,107000,0,7.7,24,12,3,933,2,1.6,4.0,12.5,
145,1400,22000,0,8.0,24,18,1,852,1,1.5,4.0,9.0,
218,2017,95000,0,8.8,17,16,1,445,1,2.4,4.0,11.1,
176,1398,44000,1,6.4,17,18,6,2962,2,1.4,4.0,14.1,
75,1387,230000,1,6.9,9,12,1,1279,3,1.6,4.0,10.2,
184,1399,45000,1,9.1,17,3,1,1694,3,1.8,4.0,11.0,
205,1400,78000,1,7.0,17,18,6,641,2,1.5,4.0,13.0,
98,1388,320000,1,7.0,17,3,4,188,3,2.0,4.0,9.5,
89,1398,109000,1,7.0,17,23,12,2476,3,1.5,4.0,12.8,
56,1402,14000,0,7.2,24,18,1,2697,1,1.5,4.0,11.6,
155,2015,81000,0,9.6,17,16,1,2119,1,2.4,4.0,10.4,
63,1399,111000,1,7.7,17,12,1,1002,3,1.7,4.0,13.5,
178,1401,45000,1,6.6,24,3,1,2502,2,1.6,4.0,11.6,
62,1397,110000,0,7.7,8,14,9,774,2,1.6,4.0,12.5,
205,1400,47000,1,7.0,28,3,1,2476,2,1.5,4.0,13.0,
53,1396,210000,1,6.9,29,3,1,1128,3,1.5,4.0,13.0,
204,1402,15000,1,7.0,17,3,1,2999,2,1.5,4.0,13.0,
184,1401,30000,1,7.2,17,24,1,107,3,1.6,4.0,13.2,
49,2012,160000,0,7.2,8,12,14,2476,3,1.6,4.0,11.6,
163,2016,93000,0,6.4,17,18,1,2850,0,1.6,4.0,10.3,
205,1401,18000,1,7.0,17,18,1,716,2,1.5,4.0,13.0,
57,1400,122000,0,6.2,17,3,1,1035,3,1.5,4.0,11.0,
90,1401,26000,1,6.9,17,18,1,2476,3,1.5,4.0,12.8,
178,1400,49000,1,6.6,24,18,1,2045,2,1.6,4.0,11.6,
176,1390,110000,1,6.4,29,18,6,1674,2,1.4,4.0,14.1,
205,1399,49500,1,7.0,17,18,14,887,2,1.5,4.0,13.0,
216,1395,120000,0,7.9,17,23,1,821,3,2.0,4.0,10.5,
170,1388,198000,1,7.2,17,18,12,3081,3,1.6,4.0,11.6,
178,1400,96000,1,6.6,17,18,1,276,2,1.6,4.0,11.6,
184,1399,100000,1,9.1,17,15,1,892,3,1.8,4.0,11.0,
24,2014,98000,0,6.5,17,16,1,1097,3,2.0,4.0,6.2,
193,1395,209000,0,9.0,17,18,1,744,1,2.0,4.0,12.8,
56,1396,148000,0,7.7,17,18,1,2338,1,2.0,4.0,11.7,
178,1401,21000,0,7.4,17,18,1,2956,2,1.6,4.0,12.6,
194,1397,87000,0,6.7,17,15,1,2054,1,1.5,4.0,10.2,
75,1394,206000,1,6.9,17,12,1,2594,3,1.6,4.0,10.2,
0,1402,7000,1,8.8,28,18,1,2961,4,1.8,4.0,13.8,
56,1397,57000,0,7.7,24,18,1,782,1,2.0,4.0,11.7,
184,1401,50000,1,7.0,17,3,1,272,3,1.8,4.0,12.0,
176,1387,370000,1,6.4,8,18,4,1827,2,1.4,4.0,14.1,
205,1399,69000,1,7.0,24,14,14,2642,2,1.5,4.0,13.0,
130,1402,25000,0,12.6,24,18,1,301,4,2.4,4.0,11.6,
177,1385,330000,1,7.4,8,3,5,2810,3,1.6,4.0,12.0,
185,1382,30000,1,10.9,17,3,1,2150,3,1.6,4.0,14.3,
30,1397,137000,0,6.7,17,18,4,2476,3,1.6,4.0,12.6,
46,2008,300000,0,7.2,17,12,1,2939,5,1.6,4.0,11.6,
63,1399,32000,1,7.7,8,18,1,406,3,1.7,4.0,13.5,
64,1401,26600,1,7.8,8,18,1,2476,3,1.7,4.0,10.0,
64,1401,35000,1,7.9,24,3,1,1032,3,1.7,4.0,13.5,
67,1382,190000,1,6.3,28,3,7,1680,3,1.5,4.0,12.5,
94,1394,127000,1,7.5,17,18,1,129,3,1.7,4.0,12.0,
28,1395,200000,1,6.4,17,24,1,674,3,1.5,4.0,12.5,
126,1396,100000,0,7.6,17,18,1,69,3,2.0,4.0,9.2,
91,1395,198000,1,7.5,24,15,12,3107,3,1.7,4.0,12.0,
79,1391,232000,0,7.8,17,24,1,264,3,2.0,4.0,9.4,
176,1395,82000,1,6.4,17,12,1,389,2,1.6,4.0,11.6,
63,1400,18000,1,7.7,17,18,1,986,3,1.7,4.0,13.5,
158,2009,190000,0,10.4,24,22,1,2476,1,2.7,6.0,11.3,
178,1397,168000,0,7.1,17,18,11,2476,2,1.6,4.0,12.6,
176,1382,240000,1,6.4,33,0,4,617,2,1.4,4.0,14.1,
216,1396,94000,0,7.9,29,18,1,2245,3,2.0,4.0,10.5,
91,1395,210000,1,7.5,17,24,6,2476,3,1.7,4.0,12.0,
176,1391,138000,1,6.4,8,3,11,1568,2,1.4,4.0,14.1,
63,1396,148000,1,7.7,17,18,1,181,3,1.7,4.0,13.5,
178,1401,47000,0,7.4,24,18,1,241,2,1.6,4.0,12.6,
56,1400,29000,0,7.7,24,18,1,624,1,2.0,4.0,11.7,
81,1394,280000,1,6.8,17,12,14,232,3,1.6,4.0,10.2,
178,1402,21000,1,6.6,17,18,1,1512,2,1.6,4.0,11.6,
72,1401,17000,1,6.9,17,18,1,3023,3,1.6,4.0,12.0,
158,2016,110000,0,8.5,17,18,1,2087,1,2.4,4.0,11.6,
178,1402,12000,1,6.6,17,22,1,2476,2,1.6,4.0,11.6,
209,1402,23000,1,7.2,24,18,1,1098,4,2.0,4.0,11.6,
166,1396,95000,1,6.4,17,3,1,1201,3,1.3,4.0,13.4,
176,1395,90000,1,6.4,17,3,1,850,2,1.4,4.0,14.1,
36,1402,10000,0,7.3,24,18,1,632,3,1.6,4.0,13.0,
121,1396,143000,0,8.7,17,18,12,2599,3,2.4,4.0,10.5,
218,2017,160000,0,8.8,18,16,1,1428,1,2.4,4.0,11.1,
64,1401,23000,1,7.8,17,18,1,1537,3,1.7,4.0,10.0,
54,1398,40000,1,6.9,17,18,14,884,2,1.5,4.0,13.0,
43,2014,30000,0,8.1,24,18,1,2476,1,2.5,4.0,9.7,
157,2011,220000,0,10.7,18,18,8,2399,0,3.8,6.0,6.4,
208,1402,5000,0,8.6,17,18,1,2052,5,1.5,4.0,11.6,
190,1401,6000,0,6.9,17,18,1,923,3,1.5,4.0,10.1,
184,1396,100000,1,7.5,17,24,1,2132,3,1.6,4.0,13.2,
188,1397,28000,0,7.2,17,18,6,1343,1,1.6,4.0,15.0,
81,1398,42000,1,6.8,17,23,1,1570,3,1.6,4.0,10.2,
71,1397,87000,1,6.9,17,18,11,2159,3,1.6,4.0,12.0,
160,2017,220000,0,7.2,17,24,1,1671,3,1.6,4.0,11.6,
176,1382,330000,1,6.4,33,18,5,519,2,1.4,4.0,14.1,
176,1396,75000,1,6.4,17,18,1,2387,2,1.6,4.0,11.6,
64,1400,6000,1,7.9,28,18,1,1295,3,1.7,4.0,13.5,
176,1397,180000,1,6.4,17,3,1,1580,2,1.4,4.0,14.1,
206,1402,25000,1,7.1,17,18,1,2436,2,1.5,4.0,13.0,
180,1392,270000,1,9.0,29,24,7,0,3,1.8,4.0,11.0,
177,1390,250000,1,6.6,17,18,0,443,3,1.6,4.0,11.4,
216,1395,85000,0,7.9,17,24,1,1729,3,2.0,4.0,10.5,
161,2010,200000,0,11.5,17,24,1,2225,5,3.8,6.0,8.5,
89,1399,42670,1,7.0,24,18,1,3092,3,1.5,4.0,12.8,
79,1390,230000,1,7.0,28,18,7,2476,3,1.6,4.0,10.9,
176,1396,118500,1,6.4,17,18,6,2230,2,1.4,4.0,14.1,
64,1402,2700,1,7.8,17,3,1,2318,3,1.7,4.0,10.0,
192,1398,90000,0,6.4,17,18,1,969,3,1.5,4.0,9.0,
55,1397,69000,0,7.6,24,18,1,2476,1,1.6,4.0,10.8,
211,2010,253000,0,7.2,17,24,1,295,1,1.6,4.0,11.6,
216,1397,167000,0,7.9,17,18,1,3052,3,2.0,4.0,10.5,
203,1401,8500,0,7.0,17,18,1,691,2,1.5,4.0,13.6,
91,1390,270000,1,7.5,17,24,9,3050,3,1.7,4.0,12.0,
64,1401,36000,0,7.8,17,18,1,1477,3,1.7,4.0,10.0,
212,2017,64000,0,8.1,24,18,4,2133,3,2.4,4.0,9.5,
85,1394,290000,1,11.1,17,18,4,1190,4,2.4,4.0,14.7,
33,2008,158000,0,7.2,17,24,4,1391,3,1.6,4.0,11.6,
104,1402,23000,0,7.2,24,18,1,1382,4,2.0,4.0,11.6,
176,1384,230000,1,6.4,8,18,1,64,2,1.4,4.0,14.1,
58,1395,100800,0,7.6,24,18,1,791,3,1.8,4.0,10.5,
91,1388,250000,1,8.3,17,24,6,2669,3,1.8,4.0,13.1,
175,1396,150000,0,6.7,17,18,1,1498,1,1.6,4.0,8.2,
122,1395,42713,1,6.3,17,18,6,1123,1,1.5,4.0,11.0,
176,1382,320000,1,6.4,6,18,12,206,2,1.4,4.0,14.1,
184,1393,128000,1,9.1,17,24,10,2476,3,1.8,4.0,11.0,
16,1402,30000,0,7.2,17,18,1,3143,1,1.0,3.0,11.6,
177,1394,157000,1,6.6,17,18,1,238,3,1.6,4.0,11.4,
64,1401,19000,1,7.8,17,18,1,2014,3,1.7,4.0,10.0,
78,1395,262000,0,8.0,17,3,1,2779,2,1.6,4.0,11.5,
75,1394,110000,1,6.9,24,3,6,2906,3,1.6,4.0,10.2,
98,1389,255000,1,7.0,17,18,5,2476,3,2.0,4.0,9.5,
205,1402,28000,1,7.0,17,18,1,1067,2,1.5,4.0,13.0,
205,1401,27000,1,7.0,17,18,1,18,2,1.5,4.0,13.0,
77,1395,130000,0,8.3,17,18,11,3042,2,1.6,4.0,11.5,
205,1400,3500,1,7.0,17,18,4,2597,2,1.5,4.0,13.0,
216,1397,53000,0,7.9,29,18,1,1859,3,2.0,4.0,10.5,
125,1388,240000,0,8.2,17,18,1,2476,3,2.0,4.0,10.8,
126,1397,56000,0,7.6,17,18,1,2540,3,2.0,4.0,9.2,
130,1402,26000,0,12.6,24,18,1,422,4,2.4,4.0,11.6,
170,1380,45000,1,7.2,17,12,1,1782,3,1.6,4.0,11.6,
216,1397,140000,0,7.9,17,18,1,2886,3,2.0,4.0,10.5,
29,1397,83000,0,6.5,24,18,1,1811,1,1.65,4.0,12.5,
64,1402,3100,0,7.8,24,18,1,2476,3,1.7,4.0,10.0,
99,1403,1000,0,7.5,17,18,1,2741,3,1.5,4.0,11.6,
204,1401,50000,1,7.0,17,18,1,1635,2,1.5,4.0,13.0,
212,2015,114000,0,8.1,17,18,1,2476,3,2.4,4.0,10.0,
184,1401,69000,1,7.0,17,18,1,2476,3,1.8,4.0,12.0,
56,1400,50000,0,7.2,17,18,6,2677,1,1.5,4.0,11.6,
89,1399,127000,1,7.0,17,3,1,2354,3,1.5,4.0,12.8,
14,1396,89000,1,6.5,24,24,1,702,3,2.0,4.0,10.5,
121,1395,100000,0,8.7,17,18,7,633,3,2.4,4.0,10.5,
216,1396,130000,0,7.9,17,18,14,29,3,2.0,4.0,10.5,
176,1400,77000,1,6.4,17,17,1,1426,2,1.4,4.0,14.1,
91,1394,190000,1,8.3,17,24,1,2577,3,1.8,4.0,13.1,
36,1401,35000,0,7.3,17,10,7,402,3,1.6,4.0,13.0,
58,1396,135000,0,7.6,24,18,7,2253,3,1.8,4.0,10.5,
145,1397,125000,0,8.0,19,18,11,574,1,1.5,4.0,9.0,
72,1400,83000,1,6.9,17,18,2,213,3,1.6,4.0,12.0,
140,1384,280000,1,10.3,28,23,10,2476,3,3.0,6.0,8.4,
212,2016,99000,0,8.1,28,18,1,60,3,2.4,4.0,9.5,
193,1396,96000,0,9.0,21,18,1,2495,1,2.0,4.0,12.0,
178,1397,59400,0,7.1,24,18,1,1975,2,1.6,4.0,12.6,
166,1396,53000,1,6.4,17,18,14,1589,3,1.3,4.0,13.4,
170,1389,201000,1,7.2,17,18,12,2224,3,1.6,4.0,11.6,
